camera_model,generation,price,region,date,title,link
Z6,1.0,27000,新北市,2024-03-06,Nikon Z6 全片幅 無反 單眼 相機 公司貨 單機身,http://market.dcview.com/post/400290
Z5,1.0,28000,台東縣,2024-03-06,Nikon Z 5 公司貨,http://market.dcview.com/post/400288
Z6,2.0,42000,新北市,2024-03-06,Nikon Z6 II 單機身 公司貨,http://market.dcview.com/post/400238
Z7,1.0,38000,高雄市,2024-03-05,【商品名稱】：Nikon Z7 公司貨過保,http://market.dcview.com/post/400105
Z9,1.0,120000,台北市,2024-03-05,Nikon Z9 公司貨 過保,http://market.dcview.com/post/400095
Z6,2.0,85000,新北市,2024-03-04,NIKON Z6 II 2470 35 85 t1116,http://market.dcview.com/post/399973
Z6,1.0,24000,台中市,2024-03-04,Nikon Z6 公司貨,http://market.dcview.com/post/399912
Z8,1.0,98000,新竹市,2024-03-04,nikon Z8,http://market.dcview.com/post/399854
D500,1.0,19000,新北市,2024-03-03,Nikon D500,http://market.dcview.com/post/399634
Z6,2.0,45000,新北市,2024-03-02,Nikon Z6 II 單機身 公司貨,http://market.dcview.com/post/399577
Z5,1.0,22000,新北市,2024-03-02,Nikon Z5 單機身,http://market.dcview.com/post/399526
D750,1.0,19000,新竹市,2024-03-02,NIKON D750 公司貨 快門3,http://market.dcview.com/post/399517
D850,1.0,42000,新竹市,2024-03-02,NIKON D850,http://market.dcview.com/post/399513
Z8,1.0,102000,新北市,2024-03-02,Nikon Z8 單機身公司貨保固內,http://market.dcview.com/post/399468
Z8,1.0,97000,嘉義縣,2024-03-01,Nikon Z8,http://market.dcview.com/post/399445
D850,1.0,41000,台中市,2024-02-29,賣NIkon D850，相機升級故出售,http://market.dcview.com/post/399265
ZF,1.0,59000,新北市,2024-02-29,日本帶回 NIKON ZF 單機身 全新未使用 水貨 無中文介面,http://market.dcview.com/post/399181
Z6,1.0,25000,台北市,2024-02-29,Nikon Z6 過保公司貨盒單全(含讀卡機 兩張XQD),http://market.dcview.com/post/399045
Z5,1.0,26500,新竹市,2024-02-28,Nikon Z5 公司貨,http://market.dcview.com/post/399016
Z5,1.0,26500,新竹市,2024-02-28,Nikon Z5 公司貨,http://market.dcview.com/post/398991
Z7,1.0,32000,台中市,2024-02-28,z7,http://market.dcview.com/post/398901
Z9,1.0,125000,台北市,2024-02-26,近全新(使用僅一個月)客製化包膜 Nikon Z9 水貨盒單齊全 附快裝板 三原電,http://market.dcview.com/post/398621
Z6,2.0,40000,台北市,2024-02-25,Nikon Z6ii 保內單機身公司貨,http://market.dcview.com/post/398362
ZF,1.0,66880,高雄市,2024-02-24,全新 Nikon ZF 單機身 台灣公司貨 封條完整未拆封,http://market.dcview.com/post/398327
ZFC,1.0,22000,高雄市,2024-02-24,Nikon zfc 機身 body 尼康 apsc z,http://market.dcview.com/post/398303
ZFC,1.0,22000,高雄市,2024-02-24,Nikon zfc 機身 body 尼康 apsc z,http://market.dcview.com/post/398302
D750,1.0,13000,新竹市,2024-02-24,D750 無盒 外觀有傷痕,http://market.dcview.com/post/398299
D750,1.0,15000,新竹市,2024-02-24,NIKON D750 快門63XXX 公司貨,http://market.dcview.com/post/398297
ZFC,1.0,24000,高雄市,2024-02-23,Nikon zfc 機身 body 尼康 apsc z,http://market.dcview.com/post/398054
Z7,1.0,40000,新竹市,2024-02-22,NIKON Z7 公司貨,http://market.dcview.com/post/397929
D750,1.0,19000,新竹市,2024-02-22,NIKON D750 公司貨 快門3,http://market.dcview.com/post/397918
D850,1.0,42000,新竹市,2024-02-22,NIKON D850,http://market.dcview.com/post/397799
D810,1.0,15000,新竹市,2024-02-21,Nikon D810 公司貨,http://market.dcview.com/post/397567
ZFC,1.0,20000,新北市,2024-02-20,求 NIKON ZFC,http://market.dcview.com/post/397511
Z6,2.0,38500,新北市,2024-02-20,Nikon Z6ii 二手公司貨,http://market.dcview.com/post/397420
Z8,1.0,135000,新北市,2024-02-20,Nikon Z8 z24-120f4,http://market.dcview.com/post/397340
Z6,2.0,38500,台中市,2024-02-19,Nikon Z6ii,http://market.dcview.com/post/397277
Z6,1.0,26000,新北市,2024-02-18,Nikon z6 過保公司貨,http://market.dcview.com/post/396958
ZF,1.0,72000,新北市,2024-02-18,日本帶回 波爾多紅 限量版 NIKON ZF 日本直營店限量版 全新未拆 水貨,http://market.dcview.com/post/396946
ZF,1.0,70000,新北市,2024-02-18,日本帶回 NIKON ZF 全新未拆 水貨,http://market.dcview.com/post/396945
Z6,2.0,34000,新竹市,2024-02-17,NIKON Z6II [公司貨］過保,http://market.dcview.com/post/396925
Z6,2.0,43000,台南市,2024-02-16,全新未使用 國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z8,http://market.dcview.com/post/396566
Z8,1.0,100000,台南市,2024-02-16,售 二手近全新 Nikon Z8 旗艦相機（國祥公司貨）-單機身,http://market.dcview.com/post/396538
Z6,1.0,24000,台北市,2024-02-16,Nikon Z6 過保公司貨,http://market.dcview.com/post/396504
Z6,2.0,44000,新北市,2024-02-15,Nikon Z6 II 相機 (公司貨保固兩年),http://market.dcview.com/post/396465
Z7,2.0,58000,台南市,2024-02-15,Nikon Z7 II 單機身(相機王平輸品),http://market.dcview.com/post/396345
Z8,1.0,98000,高雄市,2024-02-15,Nikon z8,http://market.dcview.com/post/396255
Z8,1.0,100000,台南市,2024-02-15,售 二手近全新 Nikon Z8 旗艦相機（國祥公司貨）-單機身,http://market.dcview.com/post/396248
ZF,1.0,66000,台南市,2024-02-14,售 二手全新 NIKON ZF 相機（國祥公司貨）,http://market.dcview.com/post/396206
ZF,1.0,66880,台南市,2024-02-13,售 二手全新 NIKON ZF 相機（國祥公司貨）,http://market.dcview.com/post/396156
D6,1.0,85000,台北市,2024-02-12,【售】Nikon D6 過保公司貨,http://market.dcview.com/post/396143
Z5,1.0,23500,高雄市,2024-02-11,Nikon z5 平輸有盒 23500,http://market.dcview.com/post/395943
ZF,1.0,66880,台南市,2024-02-11,售 二手全新 NIKON ZF 相機（國祥公司貨）,http://market.dcview.com/post/395939
D780,1.0,31000,高雄市,2024-02-10,D780,http://market.dcview.com/post/395909
D850,1.0,35000,高雄市,2024-02-10,NIKON D850,http://market.dcview.com/post/395845
ZF,1.0,66880,台南市,2024-02-10,售 二手全新 NIKON ZF 相機（國祥公司貨）,http://market.dcview.com/post/395829
ZF,1.0,66880,台南市,2024-02-07,售 二手全新 NIKON ZF 相機（國祥公司貨）,http://market.dcview.com/post/395585
Z6,1.0,22500,台中市,2024-02-07,NIKON Z6 全幅無反機身 二手 國祥公司貨,http://market.dcview.com/post/395578
D780,1.0,31000,高雄市,2024-02-07,Nikon D780,http://market.dcview.com/post/395576
Z7,2.0,58000,台中市,2024-02-07,Nikon Z7II Z72 Z7 Mark II 二代 單機身,http://market.dcview.com/post/395494
D750,1.0,13000,台南市,2024-02-06,NIKON D750,http://market.dcview.com/post/395372
D780,1.0,31000,高雄市,2024-02-06,售:D780 (公),http://market.dcview.com/post/395336
D810,1.0,23000,高雄市,2024-02-06,Nikon D810 公司貨,http://market.dcview.com/post/395267
Z8,1.0,100000,新北市,2024-02-06,Nikon Z8 公司貨保內,http://market.dcview.com/post/395219
Z8,1.0,103000,新北市,2024-02-05,Nikon Z8 近新保內公司貨,http://market.dcview.com/post/395086
Z8,1.0,96000,台北市,2024-02-05,Nikon z8 公司貨 保內,http://market.dcview.com/post/395054
Z8,1.0,103000,新北市,2024-02-04,Nikon Z8 單機身公司貨保內,http://market.dcview.com/post/394889
Z5,1.0,23000,新竹市,2024-02-04,NIKON Z5,http://market.dcview.com/post/394878
Z6,1.0,26500,台北市,2024-02-03,Nikon z6 （含讀卡機 兩張ＸＱＤ）,http://market.dcview.com/post/394826
Z6,2.0,37500,新北市,2024-02-03,z6ii 機身,http://market.dcview.com/post/394801
Z7,1.0,115000,宜蘭縣,2024-02-03,NIKON Z7 / 14-30 / 24-200 / 85.8 / 35.8 / 28-75,http://market.dcview.com/post/394669
Z7,1.0,44000,高雄市,2024-02-02,【商品名稱】：Nikon Z7 公司貨過保,http://market.dcview.com/post/394546
Z5,1.0,23000,台中市,2024-02-02,Nikon Z5 水貨單機身,http://market.dcview.com/post/394499
Z8,1.0,103000,新北市,2024-02-01,Nikon Z8 單機身公司貨保內,http://market.dcview.com/post/394402
ZF,1.0,66880,台南市,2024-02-01,售 二手全新 NIKON ZF 相機（國祥公司貨）,http://market.dcview.com/post/394364
ZF,1.0,66880,台南市,2024-02-01,售 二手全新 NIKON ZF 相機（國祥公司貨）含日本原裝進口快門鍵,http://market.dcview.com/post/394264
Z8,1.0,103000,新北市,2024-02-01,Nikon Z8 單機身公司貨保內,http://market.dcview.com/post/394251
Z6,1.0,24000,台中市,2024-01-31,NIKON Z6 全幅無反機身 二手 國祥公司貨,http://market.dcview.com/post/394195
Z8,1.0,105000,新北市,2024-01-31,Nikon Z8 單機身公司貨（未註冊，可申請一月份活動禮）,http://market.dcview.com/post/394128
Z8,1.0,108000,台北市,2024-01-31,原價122500 全新公司貨 NIKON Z8 單機身,http://market.dcview.com/post/394125
Z9,1.0,146000,台北市,2024-01-31,原價162000 全新公司貨 NIKON Z9 單機身,http://market.dcview.com/post/394122
Z6,2.0,35000,新竹縣,2024-01-31,z6ii z62,http://market.dcview.com/post/394090
D850,1.0,46000,屏東縣,2024-01-30,[售]NIKON D850 機身,http://market.dcview.com/post/393989
D850,1.0,500000,屏東縣,2024-01-30,[售]NIKON D850 等多項器材,http://market.dcview.com/post/393932
ZF,1.0,66880,台北市,2024-01-30,Nikon Zf 單機身 公司貨,http://market.dcview.com/post/393928
Z8,1.0,105000,台北市,2024-01-29,Nikon Z8 公司貨 未註冊,http://market.dcview.com/post/393698
ZF,1.0,66880,新北市,2024-01-29,Nikon Zf 單機身公司貨（未註冊）,http://market.dcview.com/post/393697
Z8,1.0,105000,台北市,2024-01-29,Nikon Z8,http://market.dcview.com/post/393687
Z30,1.0,16000,新北市,2024-01-29,Nikon Z30 單機身 公司貨,http://market.dcview.com/post/393655
Z8,1.0,100000,新竹市,2024-01-28,Nikon Z8,http://market.dcview.com/post/393515
Z5,1.0,20000,新竹縣,2024-01-28,Nikon z5 單機身,http://market.dcview.com/post/393388
D850,1.0,43000,新北市,2024-01-27,Nikon D850,http://market.dcview.com/post/393317
Z6,2.0,43000,台南市,2024-01-27,全新品 國祥公司貨 NIKON Z6II Z62 無反 台南可面交 保固兩年 Z7 Z7II Z8,http://market.dcview.com/post/393274
Z6,2.0,39000,高雄市,2024-01-27,Nikon Z6II 公司貨,http://market.dcview.com/post/393250
D850,1.0,45000,台北市,2024-01-25,售 Nikon D850 機身 快門數量5xxx,http://market.dcview.com/post/392999
Z6,2.0,35000,台北市,2024-01-25,Nikon Z6II Z62 公司貨,http://market.dcview.com/post/392976
Z6,2.0,35000,台北市,2024-01-25,Nikon Z6II Z62 公司貨,http://market.dcview.com/post/392940
Z6,1.0,25000,新竹市,2024-01-24,Nikon Z6 公司貨 有盒有單,http://market.dcview.com/post/392893
D750,1.0,13500,新竹市,2024-01-24,Nikon D750 公司貨 有盒有單,http://market.dcview.com/post/392750
D6,1.0,90000,台北市,2024-01-24,【售】Nikon D6 過保公司貨,http://market.dcview.com/post/392738
Z5,1.0,26800,台北市,2024-01-23,Nikon Z5 微單眼相機 單機身 公司貨 快門數1,http://market.dcview.com/post/392604
Z6,2.0,39000,高雄市,2024-01-23,Nikon Z6II,http://market.dcview.com/post/392568
ZF,1.0,68880,桃園市,2024-01-22,Zf 全新公司貨,http://market.dcview.com/post/392485
Z6,2.0,39000,高雄市,2024-01-22,Nikon Z6II 公司貨,http://market.dcview.com/post/392391
Z8,1.0,100000,桃園市,2024-01-22,Z8,http://market.dcview.com/post/392341
ZF,1.0,68000,台北市,2024-01-21,NIKON ZF 單機身 公司貨 全新,http://market.dcview.com/post/392220
Z8,1.0,97000,台中市,2024-01-20,Nikon Z8 保內公司貨,http://market.dcview.com/post/391982
D6,1.0,100000,台北市,2024-01-19,【售】Nikon D6 過保公司貨,http://market.dcview.com/post/391918
Z7,2.0,58000,新北市,2024-01-18,Nikon Z7II Z72 Z7 Mark II 二代 單機身,http://market.dcview.com/post/391699
ZF,1.0,68000,高雄市,2024-01-18,Zf 單機身,http://market.dcview.com/post/391621
Z8,1.0,100000,台中市,2024-01-17,Nikon Z8 保內公司貨,http://market.dcview.com/post/391534
D5,1.0,42000,台中市,2024-01-17,Nikon d5 cf 14萬快門 水 有盒 4萬2,http://market.dcview.com/post/391473
Z8,1.0,96000,台中市,2024-01-17,[出售] Nikon Z8 單機身 快門數不到50 公司貨保固內,http://market.dcview.com/post/391452
Z7,2.0,58000,新北市,2024-01-17,Nikon Z7II Z72 Z7 Mark II 二代 單機身,http://market.dcview.com/post/391362
Z6,1.0,33000,桃園市,2024-01-16,Z6 Il 公司貨 過保 2原電,http://market.dcview.com/post/391228
Z6,1.0,33000,桃園市,2024-01-12,Z6 Il 公司貨 過保,http://market.dcview.com/post/390607
D5,1.0,46000,台中市,2024-01-11,Nikon d5 cf 水 14萬快門,http://market.dcview.com/post/390534
Z7,2.0,58000,新北市,2024-01-11,Nikon Z7II Z72 Z7 Mark II 二代 單機身,http://market.dcview.com/post/390403
ZF,1.0,99999,高雄市,2024-01-10,NIKON ZF 單機身 公司貨 全新未拆 綁實用配件,http://market.dcview.com/post/390196
ZF,1.0,60000,台南市,2024-01-10,售 Nikon Zf 保內平輸,http://market.dcview.com/post/390175
D610,1.0,10500,桃園市,2024-01-09,【售】Nikon D610 單機身 公司貨,http://market.dcview.com/post/390075
ZFC,1.0,27800,台北市,2024-01-09,全新Nikon zfc 黑色機身 國祥公司貨 Z fc 兩年保 大安站現場看機,http://market.dcview.com/post/390044
Z8,1.0,109000,桃園市,2024-01-09,Nikon z8 國祥公司貨 全新未拆,http://market.dcview.com/post/390039
ZFC,1.0,27800,台北市,2024-01-09,全新Nikon zfc 黑色機身 國祥公司貨 Z fc 兩年保 大安站現場看機,http://market.dcview.com/post/390033
ZF,1.0,72500,高雄市,2024-01-09,NIKON ZF 單機身 公司貨 全新未拆,http://market.dcview.com/post/390006
D5,1.0,51000,台中市,2024-01-09,Nikon d5 cf 5萬1 台北至高雄面交 手把也有售,http://market.dcview.com/post/389996
Z6,1.0,45000,桃園市,2024-01-08,Z6 Il 公司貨 過保 Z 50f1.8s 平輸 過保,http://market.dcview.com/post/389876
D850,1.0,45000,新北市,2024-01-08,Nikon D850 公司貨過保,http://market.dcview.com/post/389820
Z7,1.0,39000,高雄市,2024-01-08,NIKON Z7 水貨過保,http://market.dcview.com/post/389724
D5,1.0,53000,台中市,2024-01-07,降價售Nikon d5 cf版 及電淨手把 全台面交,http://market.dcview.com/post/389686
D610,1.0,12000,台北市,2024-01-07,Nikon D610 單機身 無盒單 低快門數,http://market.dcview.com/post/389658
Z6,2.0,40000,桃園市,2024-01-07,NIKON Z6 II Z62 二代 國祥公司貨,http://market.dcview.com/post/389608
D800,1.0,15000,桃園市,2024-01-07,NIKON D800 單機身 國祥公司貨 快門數僅7000,http://market.dcview.com/post/389594
ZFC,1.0,28000,台北市,2024-01-07,全新nikon zfc 黑色機身 Z fc公司貨 兩年保固 大安站面交,http://market.dcview.com/post/389560
Z6,2.0,40000,台北市,2024-01-05,Nikon Z6ii 公司貨 單機身 有保固,http://market.dcview.com/post/389300
Z6,2.0,56000,台中市,2024-01-05,賣兩台Nikon d5 cf xqd各一 Z7ii Z6ii d500 d800 d800e d810原廠手把,http://market.dcview.com/post/389288
Z7,2.0,58000,新北市,2024-01-04,Nikon Z7II Z72 Z7 Mark II 二代 單機身,http://market.dcview.com/post/389115
Z5,1.0,23000,新竹市,2024-01-04,NIKON Z5,http://market.dcview.com/post/389079
Z8,1.0,105000,新北市,2024-01-04,NIKON Z8 保內公司貨,http://market.dcview.com/post/388959
D780,1.0,31500,桃園市,2024-01-03,【售】NIKON D780 單機身,http://market.dcview.com/post/388862
D500,1.0,18500,桃園市,2024-01-03,【售】NIKON D500 公司貨,http://market.dcview.com/post/388860
Z6,2.0,42000,台北市,2024-01-03,Nikon Z6II 公司貨 單機身 保固內 極新,http://market.dcview.com/post/388819
Z6,1.0,34000,桃園市,2024-01-02,Z6 Il 公司貨 過保,http://market.dcview.com/post/388706
Z8,1.0,112000,桃園市,2024-01-02,Nikon z8 國祥公司貨 全新未拆,http://market.dcview.com/post/388615
D780,1.0,30000,新北市,2024-01-02,D780(相機王水貨）過保,http://market.dcview.com/post/388594
Z50,1.0,15800,台北市,2024-01-02,Nikon Z50 單機身 公司貨 (有盒有單),http://market.dcview.com/post/388582
D750,1.0,18000,新北市,2024-01-01,D750 過保公司貨,http://market.dcview.com/post/388507
Z9,1.0,125000,高雄市,2024-01-01,nikon z9,http://market.dcview.com/post/388385
D810,1.0,23000,台南市,2023-12-31,Nikon D810 公司貨,http://market.dcview.com/post/388306
Z9,1.0,125000,高雄市,2023-12-29,Nikon Z9,http://market.dcview.com/post/388040
Z50,1.0,16000,台北市,2023-12-29,Nikon Z50 公司貨 (盒單配件全),http://market.dcview.com/post/387952
D500,1.0,22000,台北市,2023-12-29,D500,http://market.dcview.com/post/387888
Z5,1.0,23000,台南市,2023-12-28,Nikon Z5 單機身 公司貨過保 跨年特賣 台東 台南 高雄,http://market.dcview.com/post/387788
Z6,1.0,26000,台北市,2023-12-28,Nikon Z6 (有國祥免費清感光元件服務),http://market.dcview.com/post/387765
Z6,1.0,25500,桃園市,2023-12-28,Nikon Z6 單機身 (國祥公司貨) 含2電池,http://market.dcview.com/post/387700
Z30,1.0,35000,台北市,2023-12-27,Nikon z30 整套,http://market.dcview.com/post/387512
D6,1.0,85000,台北市,2023-12-27,Nikon D6,http://market.dcview.com/post/387502
Z8,1.0,102000,嘉義市,2023-12-27,nikon Z8 公,http://market.dcview.com/post/387493
Z5,1.0,24000,高雄市,2023-12-27,Nikon Z5 單機身 公司貨過保 台南高雄台東,http://market.dcview.com/post/387492
Z8,1.0,106000,高雄市,2023-12-26,Nikon Z8,http://market.dcview.com/post/387415
Z30,1.0,20000,台北市,2023-12-26,Nikon z30,http://market.dcview.com/post/387363
Z6,2.0,40000,台北市,2023-12-26,Nikon Z6ii 公司貨 單機身 保固內 99%新,http://market.dcview.com/post/387296
Z50,1.0,16500,桃園市,2023-12-26,Nikon Z50 單機身 (國祥公司貨) 低快門,http://market.dcview.com/post/387246
Z5,1.0,24000,台南市,2023-12-26,Nikon Z5 單機身 公司貨過保 台南 高雄 台東,http://market.dcview.com/post/387244
Z9,1.0,125000,高雄市,2023-12-26,Nikon Z9,http://market.dcview.com/post/387224
Z6,1.0,22000,新竹市,2023-12-25,Nikon Z6 單機身大全配,http://market.dcview.com/post/387199
Z9,1.0,128000,高雄市,2023-12-25,Nikon z9,http://market.dcview.com/post/387164
D750,1.0,13500,新竹市,2023-12-25,Nikon D750 公司貨,http://market.dcview.com/post/387085
Z5,1.0,25000,高雄市,2023-12-24,Nikon Z5 單機身 公司貨過保 台東、高雄、台南,http://market.dcview.com/post/386931
Z9,1.0,130000,高雄市,2023-12-24,Nikon Z9,http://market.dcview.com/post/386928
Z5,1.0,25000,台南市,2023-12-23,Nikon Z5 單機身 公司貨過保,http://market.dcview.com/post/386833
Z5,1.0,22000,台中市,2023-12-23,Nikon z5 平輸,http://market.dcview.com/post/386769
Z5,1.0,25000,高雄市,2023-12-22,Nikon Z5 公司貨過保,http://market.dcview.com/post/386541
Z50,1.0,28000,新北市,2023-12-22,保固內23/11/8購入Nikon Z50 DX16-50&DX50-250,http://market.dcview.com/post/386523
Z5,1.0,25000,高雄市,2023-12-21,Nikon Z5 公司貨過保,http://market.dcview.com/post/386436
Z9,1.0,130000,高雄市,2023-12-21,Nikon Z9,http://market.dcview.com/post/386359
D850,1.0,40000,新竹市,2023-12-21,NIKON D850 快門32XXX,http://market.dcview.com/post/386357
Z50,1.0,32000,新北市,2023-12-20,尼康Nikon Z50 DX16-50&DX50-250 近全新,http://market.dcview.com/post/386295
Z8,1.0,95000,新北市,2023-12-20,〔〕Z8 公司貨 單機身,http://market.dcview.com/post/386274
