,camera_model,generation,price,region,date,title,link
770,Z6,2,38000,台北市,2024-07-04,Nikon Z6 ii,http://market.dcview.com/post/423089
775,ZF,1,70000,台南市,2024-07-04,售或換Nikon ZF & Z40mm SE,http://market.dcview.com/post/422922
776,Z5,1,20000,台北市,2024-07-03,NIKON Z5 公司貨盒單齊全 全片幅,http://market.dcview.com/post/422770
777,Z6,2,37000,台中市,2024-07-02,Nikon z6ii 公司貨,http://market.dcview.com/post/422699
780,Z6,2,34000,新北市,2024-07-02,Nikon Z6ii 單機身,http://market.dcview.com/post/422594
781,Z7,2,60000,桃園市,2024-07-02,Nikon Z7II （公司貨）,http://market.dcview.com/post/422560
782,Z6,1,15500,台北市,2024-07-01,Nikon Z6，公司貨，已過保,http://market.dcview.com/post/422479
784,Z6,1,15500,台北市,2024-07-01,Nikon Z6，公司貨，已過保,http://market.dcview.com/post/422388
785,Z7,1,26500,台北市,2024-07-01,Nikon Z7，公司貨，已過保,http://market.dcview.com/post/422387
786,Z5,1,22000,桃園市,2024-07-01,Nikon Z5 單機身 平輸過保 盒單在 贈記憶卡,http://market.dcview.com/post/422363
787,Z7,2,60000,新北市,2024-06-29,尼康 Nikon z7ii 低快門近全新,http://market.dcview.com/post/422082
788,Z6,1,19000,新北市,2024-06-29,nikon z6 公司貨 如新,http://market.dcview.com/post/422068
791,Z8,1,95000,台北市,2024-06-28,Nikon Z8 保內公司貨,http://market.dcview.com/post/421910
794,Z6,1,28000,台北市,2024-06-26,Nikon z6 一代 單機身 公司貨有包膜 快門數3457 附128G記憶卡,http://market.dcview.com/post/421615
801,Z6,1,26000,新北市,2024-06-24,Nikon Z6 一代 單機身 公司貨 快門數1萬,http://market.dcview.com/post/421222
802,Z7,2,56500,高雄市,2024-06-22,Nikon Z7ii 公司貨 機身跟螢幕兩個都有貼膜保護貼,http://market.dcview.com/post/420835
804,Z6,2,41000,台北市,2024-06-21,Nikon Z6 ii,http://market.dcview.com/post/420645
805,ZF,1,56000,台北市,2024-06-21,ZF 公司貨 保固內,http://market.dcview.com/post/420616
806,ZF,1,59000,新北市,2024-06-20,Nikon Zf 單機身 公司貨,http://market.dcview.com/post/420501
807,Z6,2,40000,桃園市,2024-06-19,Nikon Z6ii 單機身,http://market.dcview.com/post/420441
809,ZF,1,58000,台北市,2024-06-19,ZF 公司貨 保固內,http://market.dcview.com/post/420414
810,Z7,1,29500,台北市,2024-06-19,Nikon Z7，公司貨，已過保,http://market.dcview.com/post/420381
811,Z6,1,17500,台北市,2024-06-19,Nikon Z6，公司貨，已過保,http://market.dcview.com/post/420380
813,ZF,1,58000,台北市,2024-06-18,ZF 公司貨 保固內,http://market.dcview.com/post/420205
815,Z5,1,21000,新北市,2024-06-15,Nikon Z5 公司貨,http://market.dcview.com/post/419728
816,Z6,1,30000,台中市,2024-06-14,Nikon Z6 一代 公司貨,http://market.dcview.com/post/419656
818,Z6,1,18000,台北市,2024-06-13,Nikon Z6 單機身 相機王水貨過保,http://market.dcview.com/post/419428
819,Z5,1,22000,高雄市,2024-06-13,Nikon z5,http://market.dcview.com/post/419419
821,Z6,2,44000,台北市,2024-06-12,Nikon Z6ii,http://market.dcview.com/post/419250
822,Z5,1,24000,彰化縣,2024-06-11,Z5 平輸過保,http://market.dcview.com/post/419150
823,Z6,1,22000,高雄市,2024-06-10,Nikon Z6 單機身（平輸),http://market.dcview.com/post/418857
824,Z7,1,39500,高雄市,2024-06-07,Nikon Z7 公司貨全機及螢幕包膜貼保護貼 歡迎面交,http://market.dcview.com/post/418413
825,Z5,1,22000,高雄市,2024-06-07,Nikon z5 機身 z24-200 z40mm 鏡頭,http://market.dcview.com/post/418375
826,Z6,2,39000,高雄市,2024-06-06,Nikon Z6ii 公司貨保內,http://market.dcview.com/post/418235
827,ZF,1,58000,新北市,2024-06-05,【售】: Nikon ZF（公司貨保內如新）,http://market.dcview.com/post/417962
828,Z6,2,31000,台北市,2024-06-04,Nikon Z6II 二代 單機身 公司貨,http://market.dcview.com/post/417932
830,Z9,1,123000,新北市,2024-06-04,Nikon Z9 公司貨 旗艦機皇,http://market.dcview.com/post/417784
831,Z6,1,26500,新北市,2024-06-04,Nikon Z6 一代 單機身 公司貨 快門數1萬,http://market.dcview.com/post/417781
833,Z7,1,39000,新竹縣,2024-06-03,Z7 快門七千多,http://market.dcview.com/post/417686
836,ZF,1,58000,新北市,2024-06-03,【售】: Nikon ZF（公司貨保內如新）,http://market.dcview.com/post/417583
837,Z8,1,92000,高雄市,2024-06-02,Z8,http://market.dcview.com/post/417522
838,Z6,2,37000,新北市,2024-06-02,Nikon Z6ii,http://market.dcview.com/post/417413
839,Z6,2,38000,桃園市,2024-06-01,近新Nikon Z6II 機身,http://market.dcview.com/post/417311
840,Z6,1,21000,台北市,2024-06-01,Z6 相機王水貨,http://market.dcview.com/post/417261
841,Z5,1,24000,台北市,2024-05-31,【極新低快門】Nikon Z5,http://market.dcview.com/post/417116
842,Z6,2,38000,桃園市,2024-05-30,近新Nikon Z6II 機身,http://market.dcview.com/post/416984
843,Z7,1,39500,高雄市,2024-05-30,Nikon Z7 公司貨全機及螢幕包膜貼保護貼 歡迎面交,http://market.dcview.com/post/416979
844,Z6,2,41000,高雄市,2024-05-30,Nikon Z6ii body (保內公司貨),http://market.dcview.com/post/416963
845,Z5,1,23000,新北市,2024-05-30,Z5 原廠貨單機身,http://market.dcview.com/post/416952
846,Z5,1,24000,台北市,2024-05-30,【極新公司貨】Nikon Z5,http://market.dcview.com/post/416920
848,Z6,2,33000,台中市,2024-05-29,nikon z6ii 保固內,http://market.dcview.com/post/416696
849,Z6,2,39000,新北市,2024-05-28,Nikon Z6II 保固內公司貨,http://market.dcview.com/post/416533
850,Z6,2,37000,台中市,2024-05-26,Nikon Z6II 過保公司貨 Nikon Z24-120 拆鏡水貨,http://market.dcview.com/post/416157
851,Z5,1,22000,台北市,2024-05-25,"Z5 (Z14-30, Z24-200, Z50F1.8)",http://market.dcview.com/post/416055
852,Z6,1,25000,台南市,2024-05-25,Z6 單機身,http://market.dcview.com/post/416042
853,Z7,2,55000,新北市,2024-05-25,Nikon z7ii 國祥公司貨,http://market.dcview.com/post/415991
854,Z8,1,96000,桃園市,2024-05-24,【售】Nikon Z8 單機身 公司貨,http://market.dcview.com/post/415807
855,Z6,2,33000,桃園市,2024-05-23,Nikon Z6ii 公司貨,http://market.dcview.com/post/415675
856,Z7,1,40000,高雄市,2024-05-23,Nikon Z7 公司貨全機及螢幕包膜貼保護貼 歡迎面交,http://market.dcview.com/post/415668
857,Z7,1,40000,高雄市,2024-05-23,Nikon Z7 公司貨全機及螢幕包膜貼保護貼 歡迎面交,http://market.dcview.com/post/415667
858,Z6,2,41000,新北市,2024-05-23,Nikon Z6II 保固內公司貨,http://market.dcview.com/post/415655
859,Z6,1,22000,高雄市,2024-05-22,Z6,http://market.dcview.com/post/415593
860,Z6,2,43000,高雄市,2024-05-22,【售】Nikon Z6II body (保內公司貨),http://market.dcview.com/post/415505
862,Z7,2,60000,台中市,2024-05-20,NIKON Z7ii,http://market.dcview.com/post/415137
863,Z5,1,22000,台北市,2024-05-19,NIKON Z5,http://market.dcview.com/post/414947
864,Z6,1,20000,桃園市,2024-05-19,NIKON Z6 機身 Z 28-75mm F2.8 鏡頭,http://market.dcview.com/post/414854
865,Z6,1,21000,新北市,2024-05-18,二手 Nikon Z6 水貨無盒單 快門3XXXX 單機身 有使用痕跡 附贈2原電 底座 有中文介面,http://market.dcview.com/post/414704
866,ZF,1,58000,新北市,2024-05-18,二手近全新 NIKON ZF 日本直營限定紅 單機身 日本購入 有中文介面 波爾紅,http://market.dcview.com/post/414703
868,Z5,1,21000,台北市,2024-05-17,Nikon Z5 單機身 砍價不回 88,http://market.dcview.com/post/414457
870,Z7,1,39000,新竹市,2024-05-15,Z7 快門七千多,http://market.dcview.com/post/414122
871,Z30,1,18000,桃園市,2024-05-15,Nikon Z30 單機身 含1原電 (國祥公司貨) 保固中,http://market.dcview.com/post/414103
872,ZFC,1,28800,台中市,2024-05-15,Nikon ZFC 公司貨盒裝完整 快門 不到6000 極新 (110/8月購買過保固),http://market.dcview.com/post/414100
873,ZFC,1,29800,台中市,2024-05-12,Nikon ZFC 公司貨盒裝完整 快門 不到6000 極新 (110/8月購買過保固),http://market.dcview.com/post/413588
875,Z5,1,22000,台北市,2024-05-11,NIKON Z5 單機身,http://market.dcview.com/post/413311
876,Z5,1,22000,新北市,2024-05-09,NIKON Z5 單機身,http://market.dcview.com/post/413085
877,Z6,1,23000,台北市,2024-05-08,Z6 相機王水貨,http://market.dcview.com/post/412876
878,ZF,1,65000,桃園市,2024-05-08,Nikon ZF 機身 公司貨,http://market.dcview.com/post/412840
879,Z7,1,37000,台南市,2024-05-08,Nikon Z7 國祥公司貨,http://market.dcview.com/post/412781
880,Z5,1,22000,台北市,2024-05-08,Nikon Z5 單機身,http://market.dcview.com/post/412757
881,Z5,1,23500,新北市,2024-05-07,NIKON Z5 單機身 含記憶卡,http://market.dcview.com/post/412538
883,Z6,1,23900,台北市,2024-05-05,Nikon Z6 全幅無反相機 單機身 快門數3211,http://market.dcview.com/post/412173
884,ZFC,1,33000,台中市,2024-05-03,Nikon ZFC 公司貨盒裝完整 快門 不到6000 極新 (110/8月購買過保固),http://market.dcview.com/post/411813
885,Z7,2,47000,新北市,2024-05-02,Nikon Z7II (Z72)國祥公司貨過保,http://market.dcview.com/post/411602
889,Z7,1,37000,高雄市,2024-04-29,Nikon Z7 公司貨 快門兩萬 降價祝福賣 前買家可能遇到意外,http://market.dcview.com/post/411080
892,Z5,1,21000,台北市,2024-04-27,Nikon Z5,http://market.dcview.com/post/410574
893,ZF,1,62000,桃園市,2024-04-26,Nikon Zf 公司貨 二年保,http://market.dcview.com/post/410551
894,Z7,1,39000,台南市,2024-04-26,Nikon Z7 公司貨,http://market.dcview.com/post/410540
895,ZF,1,62000,桃園市,2024-04-26,Nikon Zf 公司貨,http://market.dcview.com/post/410507
896,Z6,2,36000,高雄市,2024-04-26,Nikon z6II,http://market.dcview.com/post/410373
899,Z6,2,37000,高雄市,2024-04-23,Z6II,http://market.dcview.com/post/409789
900,Z7,2,53000,台北市,2024-04-20,Nikon Z7ii 公司貨過保 Mb-n10/Mb-n11,http://market.dcview.com/post/409338
901,Z6,1,26000,彰化縣,2024-04-19,Nikon z6 公司貨 快門22000 XQD64G,http://market.dcview.com/post/409160
902,Z6,2,37000,高雄市,2024-04-19,Z6II,http://market.dcview.com/post/409060
903,Z6,2,37000,新北市,2024-04-18,Nikon z6ii 國祥公司貨 單機身,http://market.dcview.com/post/408917
904,Z6,2,43000,台南市,2024-04-18,全新品 國祥公司貨 NIKON Z6II Z62 單機身 無反 台南可面交 保固兩年 Z7 Z7II Z8 Z9,http://market.dcview.com/post/408911
905,Z6,2,33000,高雄市,2024-04-18,Nikon Z6 II 二代 單機身,http://market.dcview.com/post/408841
908,Z7,1,38000,桃園市,2024-04-14,Nikon Z7 單機身 公司貨 過保,http://market.dcview.com/post/407976
909,Z6,2,35000,高雄市,2024-04-13,Nikon Z6 II 二代 單機身,http://market.dcview.com/post/407733
910,Z6,2,44600,台中市,2024-04-12,Z6II 公司貨保固至2026/3月底,http://market.dcview.com/post/407553
911,Z7,2,53000,新北市,2024-04-12,Nikon Z7 II 國祥公司貨過保,http://market.dcview.com/post/407530
912,Z6,1,16000,新北市,2024-04-12,Nikon Z6 全片幅 無反 單眼相機 公司貨 單機身,http://market.dcview.com/post/407485
916,Z6,2,43000,台南市,2024-04-10,全新品 國祥公司貨 NIKON Z6II Z62 單機身 無反 台南可面交 保固兩年 Z7 Z7II Z8 Z9,http://market.dcview.com/post/407063
917,ZF,1,65000,台北市,2024-04-10,Nikon Zf 全新 公司貨,http://market.dcview.com/post/407006
919,ZF,1,66000,台南市,2024-04-10,Nikon ZF 全新未拆未註冊單機身公司貨 台南嘉義高雄彰化雲林可面交,http://market.dcview.com/post/406991
921,ZF,1,66000,台北市,2024-04-09,Nikon Zf 全新 公司貨,http://market.dcview.com/post/406810
922,Z8,1,95000,桃園市,2024-04-08,【售】NIKON Z8 機身 公司貨 近全新 只用過1次，保固到 至2026-03-14,http://market.dcview.com/post/406707
923,ZF,1,65000,台南市,2024-04-08,保內公司貨 Nikon Zf,http://market.dcview.com/post/406673
925,Z6,2,35000,新北市,2024-04-07,Nikon Z6II / Nikon z 24-70 f4s,http://market.dcview.com/post/406446
927,ZF,1,66800,台南市,2024-04-04,Nikon Zf 全新公司貨 4/6 台南 4/7 台南高雄,http://market.dcview.com/post/405872
928,Z8,1,117000,台北市,2024-04-03,NIKON Z8 body 單機身 台北市 全新 限量乙台 客人棄單流出,http://market.dcview.com/post/405770
929,Z7,2,50000,台北市,2024-04-03,Z72 Z7II,http://market.dcview.com/post/405746
930,Z6,1,16500,新北市,2024-04-03,超爛 Nikon Z6 全片幅 無反 單眼相機 公司貨 單機身,http://market.dcview.com/post/405667
932,ZF,1,66800,台中市,2024-04-02,Nikon Zf 單機身 全新公司貨,http://market.dcview.com/post/405543
933,Z6,2,39000,台北市,2024-04-02,公司貨 盒單皆在 近全新 Nikon Z6II $39000,http://market.dcview.com/post/405508
934,Z6,2,39000,台北市,2024-04-02,公司貨 盒單皆在 近全新 Nikon Z6II $39000,http://market.dcview.com/post/405507
935,ZF,1,67800,台南市,2024-04-01,Nikon ZF 公司貨單機身全新未拆未註冊台南嘉義高雄面交,http://market.dcview.com/post/405423
936,ZF,1,56000,新北市,2024-04-01,日本購入 多帶一台 NIKON ZF 單機身 全新未使用 水貨 無中文介面,http://market.dcview.com/post/405280
937,Z6,2,36000,桃園市,2024-04-01,Nikon Z6ii Z6 2代 單機身 (相機王),http://market.dcview.com/post/405237
938,Z6,2,40000,新竹市,2024-03-30,Z6ii,http://market.dcview.com/post/404958
939,Z6,1,23000,台北市,2024-03-30,【售】Nikon Z6 單機身,http://market.dcview.com/post/404940
940,Z6,1,25000,台北市,2024-03-30,【售】Nikon Z6 單機身,http://market.dcview.com/post/404852
941,Z7,1,38000,高雄市,2024-03-29,Nikon Z7 公司貨 快門兩萬,http://market.dcview.com/post/404775
943,Z6,2,38000,台北市,2024-03-26,Nikon Z6ii Z62 二代 單機身 公司貨 剛過保,http://market.dcview.com/post/404142
944,Z6,2,36500,桃園市,2024-03-25,Nikon Z6ii Z6 2代 單機身 (相機王),http://market.dcview.com/post/403913
945,Z6,1,24000,新竹縣,2024-03-25,Z6 水貨 快門37XXX,http://market.dcview.com/post/403859
946,Z6,1,24000,新竹市,2024-03-20,Z6 水貨 快門37XXX,http://market.dcview.com/post/403135
947,Z7,1,33000,新北市,2024-03-20,NIKON Z7 公司貨,http://market.dcview.com/post/403064
948,Z50,1,18000,新竹市,2024-03-20,Nikon Z50 公司貨 有盒有單,http://market.dcview.com/post/403040
949,Z6,1,24000,台中市,2024-03-19,Nikon Z6,http://market.dcview.com/post/402881
950,Z5,1,23000,台中市,2024-03-18,Nikon Z5 水貨單機身,http://market.dcview.com/post/402611
953,ZFC,1,26000,新竹市,2024-03-17,ZFC 16-50 公司貨 快門少,http://market.dcview.com/post/402356
954,Z6,2,34000,新北市,2024-03-16,nikon z6II 平輸,http://market.dcview.com/post/402339
956,ZF,1,69500,台北市,2024-03-16,Nikon ZF 公司貨 單機身 黑機 / Megadap ETZ21 Pro / Nikon EN-EL15C 原廠電池,http://market.dcview.com/post/402264
962,Z7,1,33000,新北市,2024-03-15,Nikon z7,http://market.dcview.com/post/402096
966,ZF,1,68000,台南市,2024-03-13,全新未拆 Nikon zf 公司貨 未註冊 台南嘉義可面交,http://market.dcview.com/post/401737
967,Z6,1,27000,新北市,2024-03-13,Nikon Z6 全片幅 無反 單眼 相機 公司貨 單機身,http://market.dcview.com/post/401662
968,ZF,1,58000,新北市,2024-03-12,日本帶回 NIKON ZF 單機身 全新未使用 水貨 無中文介面,http://market.dcview.com/post/401432
969,ZF,1,66800,桃園市,2024-03-12,Nikon ZF 全片幅相機 國祥公司貨 全新,http://market.dcview.com/post/401376
974,Z8,1,95000,新竹市,2024-03-10,近新Nikon Z8 單機身平輸,http://market.dcview.com/post/400981
975,ZF,1,68000,台南市,2024-03-09,全新未拆 Nikon zf 公司貨 未註冊,http://market.dcview.com/post/400922
977,Z6,2,38000,新北市,2024-03-09,Nikon Z6ii 單機身公司貨剛過保,http://market.dcview.com/post/400804
978,Z6,1,26000,新北市,2024-03-08,Nikon Z6 公司貨 單機身,http://market.dcview.com/post/400774
979,Z6,1,26000,新北市,2024-03-08,Nikon Z6 全片幅 低快門數 無反 單眼 相機 公司貨 單機身,http://market.dcview.com/post/400630
980,ZF,1,66880,台北市,2024-03-07,全新 Nikon ZF 公司貨(單機身),http://market.dcview.com/post/400468
981,ZF,1,66880,新北市,2024-03-06,全新 Nikon ZF 單機身 公司貨,http://market.dcview.com/post/400394
982,Z6,1,27000,新北市,2024-03-06,Nikon Z6 全片幅 無反 單眼 相機 公司貨 單機身,http://market.dcview.com/post/400290
983,Z5,1,28000,台東縣,2024-03-06,Nikon Z 5 公司貨,http://market.dcview.com/post/400288
984,Z6,2,42000,新北市,2024-03-06,Nikon Z6 II 單機身 公司貨,http://market.dcview.com/post/400238
985,Z7,1,38000,高雄市,2024-03-05,【商品名稱】：Nikon Z7 公司貨過保,http://market.dcview.com/post/400105
986,Z9,1,120000,台北市,2024-03-05,Nikon Z9 公司貨 過保,http://market.dcview.com/post/400095
988,Z6,1,24000,台中市,2024-03-04,Nikon Z6 公司貨,http://market.dcview.com/post/399912
989,Z8,1,98000,新竹市,2024-03-04,nikon Z8,http://market.dcview.com/post/399854
991,Z6,2,45000,新北市,2024-03-02,Nikon Z6 II 單機身 公司貨,http://market.dcview.com/post/399577
992,Z5,1,22000,新北市,2024-03-02,Nikon Z5 單機身,http://market.dcview.com/post/399526
995,Z8,1,102000,新北市,2024-03-02,Nikon Z8 單機身公司貨保固內,http://market.dcview.com/post/399468
996,Z8,1,97000,嘉義縣,2024-03-01,Nikon Z8,http://market.dcview.com/post/399445
998,ZF,1,59000,新北市,2024-02-29,日本帶回 NIKON ZF 單機身 全新未使用 水貨 無中文介面,http://market.dcview.com/post/399181
999,Z6,1,25000,台北市,2024-02-29,Nikon Z6 過保公司貨盒單全(含讀卡機 兩張XQD),http://market.dcview.com/post/399045
1000,Z5,1,26500,新竹市,2024-02-28,Nikon Z5 公司貨,http://market.dcview.com/post/399016
1001,Z5,1,26500,新竹市,2024-02-28,Nikon Z5 公司貨,http://market.dcview.com/post/398991
1002,Z7,1,32000,台中市,2024-02-28,z7,http://market.dcview.com/post/398901
1003,Z9,1,125000,台北市,2024-02-26,近全新(使用僅一個月)客製化包膜 Nikon Z9 水貨盒單齊全 附快裝板 三原電,http://market.dcview.com/post/398621
1004,Z6,2,40000,台北市,2024-02-25,Nikon Z6ii 保內單機身公司貨,http://market.dcview.com/post/398362
1005,ZF,1,66880,高雄市,2024-02-24,全新 Nikon ZF 單機身 台灣公司貨 封條完整未拆封,http://market.dcview.com/post/398327
1006,ZFC,1,22000,高雄市,2024-02-24,Nikon zfc 機身 body 尼康 apsc z,http://market.dcview.com/post/398303
1007,ZFC,1,22000,高雄市,2024-02-24,Nikon zfc 機身 body 尼康 apsc z,http://market.dcview.com/post/398302
1010,ZFC,1,24000,高雄市,2024-02-23,Nikon zfc 機身 body 尼康 apsc z,http://market.dcview.com/post/398054
1011,Z7,1,40000,新竹市,2024-02-22,NIKON Z7 公司貨,http://market.dcview.com/post/397929
1015,ZFC,1,20000,新北市,2024-02-20,求 NIKON ZFC,http://market.dcview.com/post/397511
1016,Z6,2,38500,新北市,2024-02-20,Nikon Z6ii 二手公司貨,http://market.dcview.com/post/397420
1017,Z8,1,135000,新北市,2024-02-20,Nikon Z8 z24-120f4,http://market.dcview.com/post/397340
